         0.0011297539149888144            -3.7062368990816514 2 
         0.0011297539149888144             -3.696199232635085 1 
         0.0011297539149888144            -3.6660862332953865 2 
         0.0011297539149888144            -3.6560485668488201 2 
         0.0011297539149888144            -3.6460109004022536 3 
         0.0011297539149888144            -3.6359732339556876 2 
         0.0011297539149888144            -3.6259355675091212 4 
         0.0011297539149888144            -3.6158979010625552 1 
         0.0011297539149888144            -3.6058602346159887 3 
         0.0011297539149888144            -3.5958225681694223 7 
         0.0011297539149888144            -3.5857849017228562 5 
         0.0011297539149888144            -3.5757472352762898 6 
         0.0011297539149888144            -3.5657095688297233 10 
         0.0011297539149888144            -3.5556719023831573 8 
         0.0011297539149888144            -3.5456342359365909 15 
         0.0011297539149888144            -3.5355965694900249 10 
         0.0011297539149888144            -3.5255589030434584 6 
         0.0011297539149888144             -3.515521236596892 11 
         0.0011297539149888144             -3.505483570150326 9 
         0.0011297539149888144            -3.4954459037037595 7 
         0.0011297539149888144            -3.4854082372571935 11 
         0.0011297539149888144            -3.4753705708106271 13 
         0.0011297539149888144            -3.4653329043640606 11 
         0.0011297539149888144            -3.4552952379174946 6 
         0.0011297539149888144            -3.4452575714709281 15 
         0.0011297539149888144            -3.4352199050243621 14 
         0.0011297539149888144            -3.4251822385777957 11 
         0.0011297539149888144            -3.4151445721312292 17 
         0.0011297539149888144            -3.4051069056846632 17 
         0.0011297539149888144            -3.3950692392380968 16 
         0.0011297539149888144            -3.3850315727915308 10 
         0.0011297539149888144            -3.3749939063449643 15 
         0.0011297539149888144            -3.3649562398983979 10 
         0.0011297539149888144            -3.3549185734518319 17 
         0.0011297539149888144            -3.3448809070052654 25 
         0.0011297539149888144            -3.3348432405586994 16 
         0.0011297539149888144             -3.324805574112133 28 
         0.0011297539149888144            -3.3147679076655665 34 
         0.0011297539149888144            -3.3047302412190005 33 
         0.0011297539149888144             -3.294692574772434 33 
         0.0011297539149888144             -3.284654908325868 35 
         0.0011297539149888144            -3.2746172418793016 36 
         0.0011297539149888144            -3.2645795754327351 29 
         0.0011297539149888144            -3.2545419089861691 41 
         0.0011297539149888144            -3.2445042425396027 32 
         0.0011297539149888144            -3.2344665760930362 47 
         0.0011297539149888144            -3.2244289096464702 40 
         0.0011297539149888144            -3.2143912431999038 25 
         0.0011297539149888144            -3.2043535767533378 29 
         0.0011297539149888144            -3.1943159103067713 21 
         0.0011297539149888144            -3.1842782438602049 37 
         0.0011297539149888144            -3.1742405774136389 20 
         0.0011297539149888144            -3.1642029109670724 23 
         0.0011297539149888144            -3.1541652445205064 19 
         0.0011297539149888144            -3.1441275780739399 20 
         0.0011297539149888144            -3.1340899116273735 14 
         0.0011297539149888144            -3.1240522451808075 11 
         0.0011297539149888144             -3.114014578734241 8 
         0.0011297539149888144             -3.103976912287675 10 
         0.0011297539149888144            -3.0939392458411086 9 
         0.0011297539149888144            -3.0839015793945421 3 
         0.0011297539149888144            -3.0738639129479761 6 
         0.0011297539149888144            -3.0638262465014097 2 
         0.0011297539149888144            -3.0537885800548437 6 
         0.0011297539149888144            -3.0337132471617108 6 
         0.0011297539149888144            -3.0236755807151448 2 
         0.0011297539149888144            -3.0136379142685783 1 
         0.0011297539149888144            -3.0036002478220123 1 
         0.0011297539149888144            -2.9935625813754458 1 
         0.0056487695749440721            -3.7765005642076153 1 
         0.0056487695749440721            -3.7664628977610493 2 
         0.0056487695749440721            -3.7363498984213503 1 
         0.0056487695749440721            -3.7263122319747839 2 
         0.0056487695749440721            -3.7162745655282179 2 
         0.0056487695749440721            -3.7062368990816514 3 
         0.0056487695749440721             -3.696199232635085 3 
         0.0056487695749440721             -3.686161566188519 2 
         0.0056487695749440721            -3.6761238997419525 2 
         0.0056487695749440721            -3.6660862332953865 2 
